witness_ID;text_ID
Bruxelles, Bibliotheque royale de Belgique, 8690-8702;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 12606;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
C. Baronio(Baronius), Annales ecclesiastici;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Napoli, Biblioteca Nazionale Vittorio Emmanuele III, VIII 8 B4;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Napoli, Biblioteca Nazionale Vittorio Emmanuele III, VIII B 6;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Roma, Biblioteca Vallicelliana, Tomo I;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Roma, Biblioteca Vallicelliana, Tomo XIV;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Benevento, Biblioteca Capitolare, 1;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 3278;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Wien, Osterreichische Nationalbibliothek, 420;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Vaticano, Biblioteca Apostolica Vaticana, Reg. lat. 528;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Orleans, Mediatheque, 337(285);Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
Paris, Bibliotheque Nationale de France, lat. 3851 A;Epistula ad Palchonium episcopium Bracarensem de reliquiis s. Stephani, una cum versione latina Luciani epistulae de inuentione corporis s. Stephani martyris
